Id,CdStationMesureEauxSurface,LbStationMesureEauxSurface,CdSupport,LbSupport,CdFractionAnalysee,LbFractionAnalysee,CdPrelevement,DatePrel,HeurePrel,DateAna,HeureAna,CdParametre,LbLongParamètre,RsAna,CdUniteMesure,SymUniteMesure
518,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240808100732-PC-580005,2024-10-21,08:45:00,2024-10-22,15:43:00,1335,Ammonium,0.11,169,mg(NH4)/L
519,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241018150932-PC-583715,2024-12-09,12:46:00,2024-12-10,22:52:00,1335,Ammonium,0.15,169,mg(NH4)/L
520,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250113160942-PC-588177,2025-02-17,11:16:00,2025-02-18,12:59:00,1335,Ammonium,0.18,169,mg(NH4)/L
521,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250307183111-PC-591513,2025-04-15,11:52:00,2025-04-16,22:50:00,1335,Ammonium,0.07,169,mg(NH4)/L
522,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250507174717-PC-596544,2025-06-16,11:55:00,2025-06-17,09:54:00,1335,Ammonium,0.18,169,mg(NH4)/L
523,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250519115238-PC-598309,2025-08-18,10:38:00,2025-08-19,11:54:00,1335,Ammonium,0.09,169,mg(NH4)/L
524,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250805122805-PC-604829,2025-10-29,10:34:00,2025-10-30,09:57:00,1335,Ammonium,0.06,169,mg(NH4)/L
525,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251010121012-PC-609712,2025-12-11,11:23:00,2025-12-12,09:04:00,1335,Ammonium,6.95,169,mg(NH4)/L
526,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260113223429-PC-619704,2026-02-12,12:05:00,2026-02-13,11:40:00,1335,Ammonium,0.23,169,mg(NH4)/L
527,03112295,LE MORBRAS A SUCY-EN-BRIE 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260306145152-PC-624027,2026-04-13,09:25:00,2026-04-14,11:29:00,1335,Ammonium,0.12,169,mg(NH4)/L
528,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121725-PC-562345,2023-09-04,11:30:00,2023-09-04,12:30:00,1335,Ammonium,0.16,169,mg(NH4)/L
529,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121830-PC-562369,2023-07-03,10:20:00,2023-07-03,10:45:00,1335,Ammonium,0.19,169,mg(NH4)/L
530,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121834-PC-562370,2023-07-18,09:30:00,2023-07-18,12:35:00,1335,Ammonium,0.08,169,mg(NH4)/L
531,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121836-PC-562371,2023-08-01,08:45:00,2023-08-01,12:30:00,1335,Ammonium,0.24,169,mg(NH4)/L
532,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121839-PC-562372,2023-08-17,09:15:00,2023-08-17,12:10:00,1335,Ammonium,0.02,169,mg(NH4)/L
533,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121841-PC-562373,2023-08-29,09:10:00,2023-08-29,12:50:00,1335,Ammonium,0.06,169,mg(NH4)/L
534,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240116121857-PC-562379,2023-11-06,10:55:00,2023-11-06,11:05:00,1335,Ammonium,0.23,169,mg(NH4)/L
535,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161759-PC-585748,2024-02-05,11:30:00,2024-02-05,16:03:00,1335,Ammonium,0.1,169,mg(NH4)/L
536,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161818-PC-585753,2024-03-04,11:30:00,2024-03-04,14:05:00,1335,Ammonium,0.21,169,mg(NH4)/L
537,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161836-PC-585758,2024-05-13,11:30:00,2024-05-16,14:41:00,1335,Ammonium,0.15,169,mg(NH4)/L
538,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161840-PC-585759,2024-06-11,09:55:00,2024-06-11,14:34:00,1335,Ammonium,0.06,169,mg(NH4)/L
539,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161843-PC-585760,2024-06-25,10:00:00,2024-06-25,15:21:00,1335,Ammonium,0.07,169,mg(NH4)/L
540,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161846-PC-585761,2024-07-09,09:30:00,2024-07-10,13:45:00,1335,Ammonium,0.07,169,mg(NH4)/L
541,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161903-PC-585766,2024-07-22,11:10:00,2024-07-22,13:57:00,1335,Ammonium,0.17,169,mg(NH4)/L
542,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161907-PC-585767,2024-08-06,09:00:00,2024-08-06,14:33:00,1335,Ammonium,0.06,169,mg(NH4)/L
543,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161910-PC-585768,2024-08-22,09:30:00,2024-08-22,14:50:00,1335,Ammonium,0.05,169,mg(NH4)/L
544,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161928-PC-585773,2024-09-02,11:00:00,2024-09-03,12:12:00,1335,Ammonium,0.1,169,mg(NH4)/L
545,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161932-PC-585774,2024-09-10,08:30:00,2024-09-10,16:13:00,1335,Ammonium,0.1,169,mg(NH4)/L
546,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241128161951-PC-585779,2024-11-04,11:50:00,2024-11-06,13:27:00,1335,Ammonium,0.14,169,mg(NH4)/L
547,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092935-PC-617970,2025-02-03,10:45:00,2025-02-04,10:05:00,1335,Ammonium,0.19,169,mg(NH4)/L
548,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229092958-PC-617976,2025-03-06,11:50:00,2025-03-06,14:20:00,1335,Ammonium,0.22,169,mg(NH4)/L
549,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093023-PC-617982,2025-05-05,11:20:00,2025-05-05,11:58:00,1335,Ammonium,0.29,169,mg(NH4)/L
550,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093027-PC-617983,2025-06-17,09:00:00,2025-06-19,10:07:00,1335,Ammonium,0.13,169,mg(NH4)/L
551,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093030-PC-617984,2025-07-01,07:30:00,2025-07-02,08:35:00,1335,Ammonium,0.09,169,mg(NH4)/L
552,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093052-PC-617990,2025-07-07,12:00:00,2025-07-08,14:25:00,1335,Ammonium,0.33,169,mg(NH4)/L
553,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093056-PC-617991,2025-07-22,09:10:00,2025-07-22,15:10:00,1335,Ammonium,0.09,169,mg(NH4)/L
554,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093058-PC-617992,2025-08-04,09:00:00,2025-08-04,14:22:00,1335,Ammonium,0.06,169,mg(NH4)/L
555,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093101-PC-617993,2025-08-19,09:00:00,2025-08-19,14:53:00,1335,Ammonium,0.34,169,mg(NH4)/L
556,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093124-PC-617999,2025-09-01,11:30:00,2025-09-02,13:26:00,1335,Ammonium,0.1,169,mg(NH4)/L
557,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093129-PC-618000,2025-09-09,09:30:00,2025-09-09,13:52:00,1335,Ammonium,0.13,169,mg(NH4)/L
558,03112296,LE MORBRAS A SUCY-EN-BRIE 1,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251229093153-PC-618006,2025-11-03,11:15:00,2025-11-04,11:23:00,1335,Ammonium,0.11,169,mg(NH4)/L
559,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230516132820-PC-544707,2023-07-03,09:12:00,2023-07-04,08:26:00,1335,Ammonium,0.07,169,mg(NH4)/L
560,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230516132842-PC-544708,2023-07-20,10:43:00,2023-07-21,08:27:00,1335,Ammonium,0.05,169,mg(NH4)/L
561,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230621101359-PC-548502,2023-08-01,08:39:00,2023-08-02,08:33:00,1335,Ammonium,0.09,169,mg(NH4)/L
562,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230621101417-PC-548503,2023-08-25,09:23:00,2023-08-26,08:25:00,1335,Ammonium,0.05,169,mg(NH4)/L
563,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230727105254-PC-551305,2023-09-01,08:54:00,2023-09-02,08:38:00,1335,Ammonium,0.05,169,mg(NH4)/L
564,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230727105324-PC-551306,2023-09-18,11:42:00,2023-09-19,08:54:00,1335,Ammonium,0.06,169,mg(NH4)/L
565,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230731171048-PC-552614,2023-10-02,09:05:00,2023-10-03,08:34:00,1335,Ammonium,0.07,169,mg(NH4)/L
566,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20230731171108-PC-552615,2023-10-13,11:14:00,2023-10-14,08:27:00,1335,Ammonium,0.05,169,mg(NH4)/L
567,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231006123242-PC-554978,2023-11-02,08:49:00,2023-11-03,07:53:00,1335,Ammonium,0.06,169,mg(NH4)/L
568,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231006123301-PC-554979,2023-11-14,08:59:00,2023-11-15,08:37:00,1335,Ammonium,0.12,169,mg(NH4)/L
569,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231017114620-PC-556788,2023-12-01,08:53:00,2023-12-02,08:47:00,1335,Ammonium,0.06,169,mg(NH4)/L
570,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231017114637-PC-556789,2023-12-13,10:42:00,2023-12-14,22:47:00,1335,Ammonium,0.08,169,mg(NH4)/L
571,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231213113234-PC-559849,2024-01-03,08:42:00,2024-01-04,08:29:00,1335,Ammonium,0.1,169,mg(NH4)/L
572,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20231213113242-PC-559850,2024-01-23,09:12:00,2024-01-24,08:25:00,1335,Ammonium,0.17,169,mg(NH4)/L
573,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240114170851-PC-562124,2024-02-09,08:52:00,2024-02-10,15:09:00,1335,Ammonium,0.11,169,mg(NH4)/L
574,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240114170859-PC-562125,2024-02-22,10:26:00,2024-02-23,08:27:00,1335,Ammonium,0.12,169,mg(NH4)/L
575,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240220104330-PC-565293,2024-03-04,09:15:00,2024-03-05,09:05:00,1335,Ammonium,0.08,169,mg(NH4)/L
576,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240220104340-PC-565294,2024-03-20,08:51:00,2024-03-21,07:41:00,1335,Ammonium,0.16,169,mg(NH4)/L
577,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240318180906-PC-566933,2024-04-02,09:05:00,2024-04-03,09:26:00,1335,Ammonium,0.166,169,mg(NH4)/L
578,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240318180917-PC-566934,2024-04-18,08:32:00,2024-04-19,14:39:00,1335,Ammonium,0.098,169,mg(NH4)/L
579,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240321164538-PC-568604,2024-05-22,10:29:00,2024-05-23,08:36:00,1335,Ammonium,0.06,169,mg(NH4)/L
580,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240404104542-PC-570354,2024-06-03,09:02:00,2024-06-04,08:57:00,1335,Ammonium,0.07,169,mg(NH4)/L
581,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240404104556-PC-570355,2024-06-20,09:39:00,2024-06-21,08:51:00,1335,Ammonium,0.08,169,mg(NH4)/L
582,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240605165525-PC-574066,2024-07-01,08:31:00,2024-07-02,08:48:00,1335,Ammonium,0.11,169,mg(NH4)/L
583,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240605165540-PC-574067,2024-07-18,08:39:00,2024-07-19,08:39:00,1335,Ammonium,0.03,169,mg(NH4)/L
584,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240607131310-PC-575504,2024-08-07,15:45:00,2024-08-08,12:34:00,1335,Ammonium,0.03,169,mg(NH4)/L
585,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240607131327-PC-575505,2024-08-19,10:08:00,2024-08-20,14:42:00,1335,Ammonium,0.08,169,mg(NH4)/L
586,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240710152551-PC-577880,2024-09-03,08:48:00,2024-09-04,09:19:00,1335,Ammonium,0.07,169,mg(NH4)/L
587,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240710152606-PC-577881,2024-09-20,11:28:00,2024-09-21,14:07:00,1335,Ammonium,0.01,169,mg(NH4)/L
588,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240808100748-PC-580006,2024-10-01,09:36:00,2024-10-02,16:13:00,1335,Ammonium,0.06,169,mg(NH4)/L
589,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20240808100805-PC-580007,2024-10-21,09:49:00,2024-10-22,15:43:00,1335,Ammonium,0.05,169,mg(NH4)/L
590,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241017163419-PC-582908,2024-11-06,09:04:00,2024-11-07,14:29:00,1335,Ammonium,0.04,169,mg(NH4)/L
591,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241017163433-PC-582909,2024-11-25,12:33:00,2024-11-26,22:47:00,1335,Ammonium,0.08,169,mg(NH4)/L
592,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241018150946-PC-583716,2024-12-02,09:47:00,2024-12-03,11:03:00,1335,Ammonium,0.05,169,mg(NH4)/L
593,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241018151001-PC-583717,2024-12-13,11:43:00,2024-12-14,14:36:00,1335,Ammonium,0.03,169,mg(NH4)/L
594,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241209135306-PC-586821,2025-01-06,09:13:00,2025-01-07,08:44:00,1335,Ammonium,0.1,169,mg(NH4)/L
595,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20241209135325-PC-586822,2025-01-21,11:04:00,2025-01-22,03:10:00,1335,Ammonium,0.07,169,mg(NH4)/L
596,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250113160946-PC-588178,2025-02-03,09:04:00,2025-02-04,11:21:00,1335,Ammonium,0.11,169,mg(NH4)/L
597,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250113161009-PC-588179,2025-02-25,11:52:00,2025-02-26,10:33:00,1335,Ammonium,0.02,169,mg(NH4)/L
598,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250130140842-PC-589323,2025-03-04,09:13:00,2025-03-05,11:44:00,1335,Ammonium,0.12,169,mg(NH4)/L
599,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250130140903-PC-589324,2025-03-18,12:00:00,2025-03-19,22:35:00,1335,Ammonium,0.06,169,mg(NH4)/L
600,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250307183113-PC-591514,2025-04-01,09:11:00,2025-04-02,23:10:00,1335,Ammonium,0.01,169,mg(NH4)/L
601,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250307183123-PC-591515,2025-04-16,08:33:00,2025-04-17,16:18:00,1335,Ammonium,0.1,169,mg(NH4)/L
602,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250415150420-PC-593942,2025-05-02,08:41:00,2025-05-03,09:28:00,1335,Ammonium,0.07,169,mg(NH4)/L
603,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250415150431-PC-593943,2025-05-16,11:37:00,2025-05-17,10:29:00,1335,Ammonium,0.09,169,mg(NH4)/L
604,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250507174719-PC-596545,2025-06-04,09:44:00,2025-06-05,22:41:00,1335,Ammonium,0.24,169,mg(NH4)/L
605,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250507174728-PC-596546,2025-06-18,09:43:00,2025-06-19,11:15:00,1335,Ammonium,0.09,169,mg(NH4)/L
606,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250514144113-PC-597235,2025-07-01,09:42:00,2025-07-02,22:49:00,1335,Ammonium,0.13,169,mg(NH4)/L
607,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250514144123-PC-597236,2025-07-11,08:38:00,2025-07-12,15:21:00,1335,Ammonium,0.03,169,mg(NH4)/L
608,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250519115240-PC-598310,2025-08-01,09:30:00,2025-08-02,11:33:00,1335,Ammonium,0.06,169,mg(NH4)/L
609,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250519115250-PC-598311,2025-08-20,11:15:00,2025-08-21,15:13:00,1335,Ammonium,0.01,169,mg(NH4)/L
610,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250717140353-PC-602701,2025-09-02,08:55:00,2025-09-03,16:13:00,1335,Ammonium,0.1,169,mg(NH4)/L
611,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250717140404-PC-602702,2025-09-16,12:26:00,2025-09-17,11:29:00,1335,Ammonium,0.1,169,mg(NH4)/L
612,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250805122807-PC-604830,2025-10-06,09:18:00,2025-10-07,08:33:00,1335,Ammonium,0.13,169,mg(NH4)/L
613,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250805122817-PC-604831,2025-10-22,08:51:00,2025-10-23,08:38:00,1335,Ammonium,0.22,169,mg(NH4)/L
614,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250917115645-PC-608057,2025-11-03,09:19:00,2025-11-04,07:46:00,1335,Ammonium,0.22,169,mg(NH4)/L
615,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20250917115654-PC-608058,2025-11-14,12:11:00,2025-11-17,14:44:00,1335,Ammonium,0.01,169,mg(NH4)/L
616,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251010121015-PC-609713,2025-12-01,09:22:00,2025-12-02,08:07:00,1335,Ammonium,0.08,169,mg(NH4)/L
617,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251010121025-PC-609714,2025-12-15,09:43:00,2025-12-16,12:05:00,1335,Ammonium,0.17,169,mg(NH4)/L
618,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251127140427-PC-617012,2026-01-05,09:16:00,2026-01-06,10:48:00,1335,Ammonium,0.49,169,mg(NH4)/L
619,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20251127140436-PC-617013,2026-01-21,11:39:00,2026-01-22,08:32:00,1335,Ammonium,0.14,169,mg(NH4)/L
620,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260113223437-PC-619705,2026-02-02,10:08:00,2026-02-03,08:06:00,1335,Ammonium,0.36,169,mg(NH4)/L
621,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260113223449-PC-619706,2026-02-18,09:12:00,2026-02-19,11:05:00,1335,Ammonium,0.08,169,mg(NH4)/L
622,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260206095506-PC-621553,2026-03-02,09:00:00,2026-03-03,07:17:00,1335,Ammonium,0.05,169,mg(NH4)/L
623,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260206095518-PC-621554,2026-03-13,11:19:00,2026-03-14,07:24:00,1335,Ammonium,0.01,169,mg(NH4)/L
624,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260306145236-PC-624028,2026-04-01,08:57:00,2026-04-02,08:43:00,1335,Ammonium,0.05,169,mg(NH4)/L
625,03112480,LA MARNE A CHARENTON-LE-PONT 2,3,Eau,3,"Phase aqueuse de l'eau (filtrée, centrifugée...)",20260306145330-PC-624029,2026-04-14,09:07:00,2026-04-15,07:30:00,1335,Ammonium,0.06,169,mg(NH4)/L
