,CdStationMesureEauxSurface,LbStationMesureEauxSurface,CdSupport,LbSupport,CdFractionAnalysee,LbFractionAnalysee,CdPrelevement,DatePrel,HeurePrel,DateAna,HeureAna,CdParametre,LbLongParamètre,RsAna,CdUniteMesure,SymUniteMesure
134,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20260312170813-PC-625234,2025-02-12,11:29:00,2025-02-12,11:29:00,1301,Température de l'Eau,6,27,°C
135,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20260312170850-PC-625243,2025-04-02,12:08:00,2025-04-02,12:08:00,1301,Température de l'Eau,11,27,°C
136,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20260312170926-PC-625252,2025-06-04,11:45:00,2025-06-04,11:45:00,1301,Température de l'Eau,16,27,°C
137,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20260312171018-PC-625267,2025-07-29,11:57:00,2025-07-29,11:57:00,1301,Température de l'Eau,18,27,°C
138,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20260312171115-PC-625282,2025-09-24,11:16:00,2025-09-24,11:16:00,1301,Température de l'Eau,13,27,°C
139,03079575,LE RÉVEILLON A MAROLLES-EN-BRIE 2,3,Eau,23,Eau brute,20260312171151-PC-625291,2025-11-26,11:55:00,2025-11-26,11:55:00,1301,Température de l'Eau,6,27,°C
140,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20231201110153-PC-559089,2023-07-06,10:40:00,2023-07-06,10:40:00,1301,Température de l'Eau,16.5,27,°C
141,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20231201110208-PC-559094,2023-09-07,10:00:00,2023-09-07,10:00:00,1301,Température de l'Eau,17.1,27,°C
142,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20231201110219-PC-559099,2023-11-08,09:40:00,2023-11-08,09:40:00,1301,Température de l'Eau,10.9,27,°C
143,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20241128163735-PC-585781,2024-09-05,09:40:00,2024-09-05,09:40:00,1301,Température de l'Eau,17,27,°C
144,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20241128163757-PC-585787,2024-02-07,09:40:00,2024-02-07,09:40:00,1301,Température de l'Eau,9,27,°C
145,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20241128163816-PC-585792,2024-03-06,10:05:00,2024-03-06,10:05:00,1301,Température de l'Eau,8,27,°C
146,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20241128163835-PC-585797,2024-05-15,09:35:00,2024-05-15,09:35:00,1301,Température de l'Eau,15.5,27,°C
147,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20241128163853-PC-585802,2024-07-25,09:40:00,2024-07-25,09:40:00,1301,Température de l'Eau,18.2,27,°C
148,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20241128163912-PC-585807,2024-11-06,09:30:00,2024-11-06,09:30:00,1301,Température de l'Eau,11.8,27,°C
149,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20260112085433-PC-619271,2025-02-05,10:10:00,2025-02-05,10:10:00,1301,Température de l'Eau,4.7,27,°C
150,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20260112085452-PC-619276,2025-03-05,09:45:00,2025-03-05,09:45:00,1301,Température de l'Eau,6.4,27,°C
151,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20260112085511-PC-619281,2025-05-07,09:30:00,2025-05-07,09:30:00,1301,Température de l'Eau,12.3,27,°C
152,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20260112085530-PC-619286,2025-07-10,09:30:00,2025-07-10,09:30:00,1301,Température de l'Eau,16.8,27,°C
153,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20260112085553-PC-619292,2025-09-04,09:30:00,2025-09-04,09:30:00,1301,Température de l'Eau,16.4,27,°C
154,03079604,LE RU DE BOISSY SAINT LEGER A MAROLLES-EN-BRIE 1,3,Eau,23,Eau brute,20260112085608-PC-619296,2025-11-05,10:00:00,2025-11-05,10:00:00,1301,Température de l'Eau,11.2,27,°C
155,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20231201110156-PC-559090,2023-07-06,11:00:00,2023-07-06,11:00:00,1301,Température de l'Eau,15,27,°C
156,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20231201110210-PC-559095,2023-09-07,10:30:00,2023-09-07,10:30:00,1301,Température de l'Eau,18.2,27,°C
157,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20231201110221-PC-559100,2023-11-08,10:05:00,2023-11-08,10:05:00,1301,Température de l'Eau,10.2,27,°C
158,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20241128163743-PC-585783,2024-09-05,10:10:00,2024-09-05,10:10:00,1301,Température de l'Eau,17.2,27,°C
159,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20241128163801-PC-585788,2024-02-07,10:00:00,2024-02-07,10:00:00,1301,Température de l'Eau,9.2,27,°C
160,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20241128163820-PC-585793,2024-03-06,10:30:00,2024-03-06,10:30:00,1301,Température de l'Eau,8.2,27,°C
161,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20241128163838-PC-585798,2024-05-15,09:50:00,2024-05-15,09:50:00,1301,Température de l'Eau,15.3,27,°C
162,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20241128163857-PC-585803,2024-07-25,10:00:00,2024-07-25,10:00:00,1301,Température de l'Eau,18.8,27,°C
163,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20241128163916-PC-585808,2024-11-06,09:50:00,2024-11-06,09:50:00,1301,Température de l'Eau,11.4,27,°C
164,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20260112085437-PC-619272,2025-02-05,10:30:00,2025-02-05,10:30:00,1301,Température de l'Eau,5.2,27,°C
165,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20260112085456-PC-619277,2025-03-05,10:00:00,2025-03-05,10:00:00,1301,Température de l'Eau,6.6,27,°C
166,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20260112085515-PC-619282,2025-05-07,09:40:00,2025-05-07,09:40:00,1301,Température de l'Eau,12.4,27,°C
167,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20260112085534-PC-619287,2025-07-10,10:00:00,2025-07-10,10:00:00,1301,Température de l'Eau,17,27,°C
168,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20260112085549-PC-619291,2025-09-04,09:30:00,2025-09-04,09:30:00,1301,Température de l'Eau,16.4,27,°C
169,03079611,LE RÉVEILLON A VILLECRESNES 1,3,Eau,23,Eau brute,20260112085612-PC-619297,2025-11-05,10:20:00,2025-11-05,10:20:00,1301,Température de l'Eau,11.1,27,°C
170,03079612,LE RU FONTAINE DU CAMP A VILLECRESNES 1,3,Eau,23,Eau brute,20240611103152-PC-575995,2023-07-18,10:28:00,2023-07-18,10:28:00,1301,Température de l'Eau,17.7,27,°C
171,03079612,LE RU FONTAINE DU CAMP A VILLECRESNES 1,3,Eau,23,Eau brute,20240611103156-PC-575996,2023-08-16,12:20:00,2023-08-16,12:20:00,1301,Température de l'Eau,17.1,27,°C
172,03079612,LE RU FONTAINE DU CAMP A VILLECRESNES 1,3,Eau,23,Eau brute,20240611103200-PC-575997,2023-09-12,10:20:00,2023-09-12,10:20:00,1301,Température de l'Eau,17.3,27,°C
173,03079612,LE RU FONTAINE DU CAMP A VILLECRESNES 1,3,Eau,23,Eau brute,20240611103204-PC-575998,2023-11-15,11:19:00,2023-11-15,11:19:00,1301,Température de l'Eau,13,27,°C
174,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20230516132648-PC-544691,2023-07-05,11:05:00,2023-07-05,11:05:00,1301,Température de l'Eau,16.6,27,°C
175,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20230621100923-PC-548474,2023-08-04,10:35:00,2023-08-04,10:35:00,1301,Température de l'Eau,17.4,27,°C
176,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20230727105034-PC-551289,2023-09-08,09:56:00,2023-09-08,09:56:00,1301,Température de l'Eau,18.7,27,°C
177,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20230731170550-PC-552586,2023-10-11,10:39:00,2023-10-11,10:39:00,1301,Température de l'Eau,13.6,27,°C
178,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20230811124119-PC-553454,2023-10-05,13:20:00,2023-10-05,13:20:00,1301,Température de l'Eau,14.2,27,°C
179,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20230811124121-PC-553455,2023-10-26,10:35:00,2023-10-26,10:35:00,1301,Température de l'Eau,14,27,°C
180,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20231006122933-PC-554960,2023-11-21,10:32:00,2023-11-21,10:32:00,1301,Température de l'Eau,11.1,27,°C
181,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20231017114159-PC-556760,2023-12-12,09:29:00,2023-12-12,09:29:00,1301,Température de l'Eau,9.5,27,°C
182,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20231213113143-PC-559840,2024-01-08,10:48:00,2024-01-08,10:48:00,1301,Température de l'Eau,5.5,27,°C
183,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240114170552-PC-562098,2024-02-07,10:30:00,2024-02-07,10:30:00,1301,Température de l'Eau,9.2,27,°C
184,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240220104230-PC-565284,2024-03-06,09:51:00,2024-03-06,09:51:00,1301,Température de l'Eau,8.2,27,°C
185,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240318180457-PC-566907,2024-04-17,11:40:00,2024-04-17,11:40:00,1301,Température de l'Eau,11.7,27,°C
186,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240321164422-PC-568594,2024-05-22,09:19:00,2024-05-22,09:19:00,1301,Température de l'Eau,15.8,27,°C
187,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240321164422-PC-568594,2024-05-22,09:19:00,2024-05-22,09:19:00,1301,Température de l'Eau,15.8,27,°C
188,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240404104021-PC-570326,2024-06-13,14:00:00,2024-06-13,14:00:00,1301,Température de l'Eau,15.2,27,°C
189,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240404104021-PC-570326,2024-06-13,14:00:00,2024-06-13,14:00:00,1301,Température de l'Eau,15.2,27,°C
190,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240605165335-PC-574056,2024-07-11,12:11:00,2024-07-11,12:11:00,1301,Température de l'Eau,18.4,27,°C
191,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240605165335-PC-574056,2024-07-11,12:11:00,2024-07-11,12:11:00,1301,Température de l'Eau,18.4,27,°C
192,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240607130736-PC-575478,2024-08-05,10:48:00,2024-08-05,10:48:00,1301,Température de l'Eau,19,27,°C
193,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240607130736-PC-575478,2024-08-05,10:48:00,2024-08-05,10:48:00,1301,Température de l'Eau,19,27,°C
194,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240710152416-PC-577871,2024-09-20,10:23:00,2024-09-20,10:23:00,1301,Température de l'Eau,15.6,27,°C
195,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240710152416-PC-577871,2024-09-20,10:23:00,2024-09-20,10:23:00,1301,Température de l'Eau,15.6,27,°C
196,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240808100136-PC-579980,2024-10-16,11:40:00,2024-10-16,11:40:00,1301,Température de l'Eau,15.2,27,°C
197,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20240808100136-PC-579980,2024-10-16,11:40:00,2024-10-16,11:40:00,1301,Température de l'Eau,15.2,27,°C
198,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20241018150424-PC-583690,2024-12-23,10:41:00,2024-12-23,10:41:00,1301,Température de l'Eau,6.3,27,°C
199,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20241018150424-PC-583690,2024-12-23,10:41:00,2024-12-23,10:41:00,1301,Température de l'Eau,6.3,27,°C
200,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20241209135158-PC-586812,2025-01-21,09:35:00,2025-01-21,09:35:00,1301,Température de l'Eau,3.9,27,°C
201,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250113160527-PC-588153,2025-02-11,10:44:00,2025-02-11,10:44:00,1301,Température de l'Eau,6.2,27,°C
202,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250130140725-PC-589313,2025-03-11,09:57:00,2025-03-11,09:57:00,1301,Température de l'Eau,8.8,27,°C
203,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250130161835-PC-589536,2025-03-06,14:32:00,2025-03-06,14:32:00,1301,Température de l'Eau,9.1,27,°C
204,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250130161836-PC-589537,2025-03-27,10:30:00,2025-03-27,10:30:00,1301,Température de l'Eau,11.4,27,°C
205,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250131094049-PC-589872,2025-05-22,11:27:00,2025-05-22,11:27:00,1301,Température de l'Eau,13.4,27,°C
206,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250131094051-PC-589873,2025-06-11,13:57:00,2025-06-11,13:57:00,1301,Température de l'Eau,14.1,27,°C
207,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250131152306-PC-590352,2025-10-09,08:29:00,2025-10-09,08:29:00,1301,Température de l'Eau,12.8,27,°C
208,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250131152308-PC-590353,2025-10-30,08:27:00,2025-10-30,08:27:00,1301,Température de l'Eau,11.7,27,°C
209,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250307182904-PC-591489,2025-04-09,10:48:00,2025-04-09,10:48:00,1301,Température de l'Eau,10.8,27,°C
210,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250415150333-PC-593933,2025-05-16,10:01:00,2025-05-16,10:01:00,1301,Température de l'Eau,13.4,27,°C
211,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250507174512-PC-596520,2025-06-10,10:58:00,2025-06-10,10:58:00,1301,Température de l'Eau,15.6,27,°C
212,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250514144032-PC-597226,2025-07-07,09:28:00,2025-07-07,09:28:00,1301,Température de l'Eau,17.8,27,°C
213,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250519115032-PC-598285,2025-08-08,10:48:00,2025-08-08,10:48:00,1301,Température de l'Eau,17.6,27,°C
214,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250717140311-PC-602692,2025-09-09,09:34:00,2025-09-09,09:34:00,1301,Température de l'Eau,16.4,27,°C
215,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250805122544-PC-604805,2025-10-10,10:31:00,2025-10-10,10:31:00,1301,Température de l'Eau,13.3,27,°C
216,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20250917115524-PC-608043,2025-11-13,11:42:00,2025-11-13,11:42:00,1301,Température de l'Eau,10.5,27,°C
217,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20251010120754-PC-609688,2025-12-05,10:28:00,2025-12-05,10:28:00,1301,Température de l'Eau,5.9,27,°C
218,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20251127140327-PC-617003,2026-01-13,09:23:00,2026-01-13,09:23:00,1301,Température de l'Eau,6.3,27,°C
219,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20260113223118-PC-619681,2026-02-06,10:29:00,2026-02-06,10:29:00,1301,Température de l'Eau,8.5,27,°C
220,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20260206095356-PC-621544,2026-03-06,09:27:00,2026-03-06,09:27:00,1301,Température de l'Eau,9.7,27,°C
221,03079622,LE RÉVEILLON A VILLECRESNES 2,3,Eau,23,Eau brute,20260306143506-PC-624004,2026-04-08,10:21:00,2026-04-08,10:21:00,1301,Température de l'Eau,11.5,27,°C
222,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20231201110200-PC-559091,2023-07-06,11:15:00,2023-07-06,11:15:00,1301,Température de l'Eau,16.8,27,°C
223,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20231201110212-PC-559096,2023-09-07,11:00:00,2023-09-07,11:00:00,1301,Température de l'Eau,18.8,27,°C
224,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20231201110225-PC-559101,2023-11-08,10:25:00,2023-11-08,10:25:00,1301,Température de l'Eau,10.3,27,°C
225,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20241128163746-PC-585784,2024-09-05,10:35:00,2024-09-05,10:35:00,1301,Température de l'Eau,17.2,27,°C
226,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20241128163805-PC-585789,2024-02-07,10:20:00,2024-02-07,10:20:00,1301,Température de l'Eau,9.2,27,°C
227,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20241128163823-PC-585794,2024-03-06,10:45:00,2024-03-06,10:45:00,1301,Température de l'Eau,8.3,27,°C
228,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20241128163842-PC-585799,2024-05-15,10:10:00,2024-05-15,10:10:00,1301,Température de l'Eau,15.4,27,°C
229,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20241128163901-PC-585804,2024-07-25,10:20:00,2024-07-25,10:20:00,1301,Température de l'Eau,19.1,27,°C
230,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20241128163919-PC-585809,2024-11-06,10:10:00,2024-11-06,10:10:00,1301,Température de l'Eau,11.5,27,°C
231,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20260112085441-PC-619273,2025-02-05,10:45:00,2025-02-05,10:45:00,1301,Température de l'Eau,5.3,27,°C
232,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20260112085500-PC-619278,2025-03-05,10:20:00,2025-03-05,10:20:00,1301,Température de l'Eau,6.5,27,°C
233,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20260112085519-PC-619283,2025-05-07,09:55:00,2025-05-07,09:55:00,1301,Température de l'Eau,12.5,27,°C
234,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20260112085537-PC-619288,2025-07-10,10:30:00,2025-07-10,10:30:00,1301,Température de l'Eau,17.6,27,°C
235,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20260112085556-PC-619293,2025-09-04,10:10:00,2025-09-04,10:10:00,1301,Température de l'Eau,17.2,27,°C
236,03079650,LE RÉVEILLON A VILLECRESNES 3,3,Eau,23,Eau brute,20260112085615-PC-619298,2025-11-05,10:30:00,2025-11-05,10:30:00,1301,Température de l'Eau,11.1,27,°C
237,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20231201103922-PC-559006,2023-07-06,13:00:00,2023-07-06,13:00:00,1301,Température de l'Eau,19.6,27,°C
238,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20231201103927-PC-559008,2023-09-07,12:30:00,2023-09-07,12:30:00,1301,Température de l'Eau,20.7,27,°C
239,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20231201103934-PC-559011,2023-11-08,11:55:00,2023-11-08,11:55:00,1301,Température de l'Eau,11.1,27,°C
240,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20241128165211-PC-585810,2024-09-05,11:55:00,2024-09-05,11:55:00,1301,Température de l'Eau,17.8,27,°C
241,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20241128165229-PC-585815,2024-02-07,12:10:00,2024-02-07,12:10:00,1301,Température de l'Eau,9.5,27,°C
242,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20241128165241-PC-585818,2024-03-06,12:20:00,2024-03-06,12:20:00,1301,Température de l'Eau,8.7,27,°C
243,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20241128165253-PC-585821,2024-05-15,11:50:00,2024-05-15,11:50:00,1301,Température de l'Eau,15.8,27,°C
244,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20241128165304-PC-585824,2024-07-25,11:40:00,2024-07-25,11:40:00,1301,Température de l'Eau,20.3,27,°C
245,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20241128165315-PC-585827,2024-11-06,11:20:00,2024-11-06,11:20:00,1301,Température de l'Eau,11.2,27,°C
246,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20260112084315-PC-619217,2025-02-05,11:55:00,2025-02-05,11:55:00,1301,Température de l'Eau,5.7,27,°C
247,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20260112084327-PC-619220,2025-03-05,11:40:00,2025-03-05,11:40:00,1301,Température de l'Eau,7.8,27,°C
248,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20260112084339-PC-619223,2025-05-07,11:35:00,2025-05-07,11:35:00,1301,Température de l'Eau,13.8,27,°C
249,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20260112084350-PC-619226,2025-07-10,12:15:00,2025-07-10,12:15:00,1301,Température de l'Eau,18.4,27,°C
250,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20260112084402-PC-619229,2025-09-04,11:50:00,2025-09-04,11:50:00,1301,Température de l'Eau,17.3,27,°C
251,03079990,L'YERRES A VILLENEUVE-SAINT-GEORGES 1,3,Eau,23,Eau brute,20260112084410-PC-619231,2025-11-05,11:30:00,2025-11-05,11:30:00,1301,Température de l'Eau,11.7,27,°C
252,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20230516132652-PC-544693,2023-07-03,09:32:00,2023-07-03,09:32:00,1301,Température de l'Eau,23.1,27,°C
253,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20230516132714-PC-544694,2023-07-20,10:53:00,2023-07-20,10:53:00,1301,Température de l'Eau,22.7,27,°C
254,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20230621101020-PC-548479,2023-08-01,08:58:00,2023-08-01,08:58:00,1301,Température de l'Eau,20.6,27,°C
255,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20230621101039-PC-548480,2023-08-25,09:32:00,2023-08-25,09:32:00,1301,Température de l'Eau,24.1,27,°C
256,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20230727105044-PC-551291,2023-09-01,09:19:00,2023-09-01,09:19:00,1301,Température de l'Eau,21.2,27,°C
257,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20230727105114-PC-551292,2023-09-18,11:53:00,2023-09-18,11:53:00,1301,Température de l'Eau,22.5,27,°C
258,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20230731170651-PC-552591,2023-10-02,09:24:00,2023-10-02,09:24:00,1301,Température de l'Eau,19.4,27,°C
259,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20230731170713-PC-552592,2023-10-13,11:27:00,2023-10-13,11:27:00,1301,Température de l'Eau,18.4,27,°C
260,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20231006123011-PC-554963,2023-11-02,09:10:00,2023-11-02,09:10:00,1301,Température de l'Eau,12.9,27,°C
261,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20231006123031-PC-554964,2023-11-14,09:10:00,2023-11-14,09:10:00,1301,Température de l'Eau,11.4,27,°C
262,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20231017114251-PC-556765,2023-12-01,09:12:00,2023-12-01,09:12:00,1301,Température de l'Eau,7.1,27,°C
263,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20231017114308-PC-556766,2023-12-13,10:52:00,2023-12-13,10:52:00,1301,Température de l'Eau,9.1,27,°C
264,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20231213113159-PC-559842,2024-01-03,09:00:00,2024-01-03,09:00:00,1301,Température de l'Eau,9.3,27,°C
265,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20231213113208-PC-559843,2024-01-23,09:22:00,2024-01-23,09:22:00,1301,Température de l'Eau,5.6,27,°C
266,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20240114170617-PC-562101,2024-02-09,09:07:00,2024-02-09,09:07:00,1301,Température de l'Eau,10.1,27,°C
267,03080660,LA SEINE A ALFORTVILLE 3,3,Eau,23,Eau brute,20240114170624-PC-562102,2024-02-22,10:35:00,2024-02-22,10:35:00,1301,Température de l'Eau,10.4,27,°C
