CD_NOM;CD_REF;CD_SUP;CD_TYPE_STATUT;LB_TYPE_STATUT;REGROUPEMENT_TYPE;CODE_STATUT;LABEL_STATUT;RQ_STATUT;CD_SIG;CD_DOC;LB_NOM;LB_AUTEUR;NOM_COMPLET_HTML;NOM_VALIDE_HTML;REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;GROUP1_INPN;GROUP2_INPN;LB_ADM_TR;NIVEAU_ADMIN;CD_ISO3166_1;CD_ISO3166_2;FULL_CITATION;DOC_URL;THEMATIQUE;TYPE_VALUE
68336;68336;194285;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante si secteur de reproduction;Alpine : Déterminante si secteur de reproduction;Méditerranéenne : Déterminante";INSEED73;319830;lota lota;(Linnaeus, 1758);<i>Lota lota</i> (Linnaeus, 1758);<i>Lota lota</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Gadiformes;Lotidae;Chordés;Poissons;Savoie;Département;;FR-73;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
67295;67295;194072;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Espèce déterminante uniquement si présente avec au moins deux autres espèces du groupe A;INSEER23;75181;leuciscus leuciscus;(Linnaeus, 1758);<i>Leuciscus leuciscus</i> (Linnaeus, 1758);<i>Leuciscus leuciscus</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Haute-Normandie;Ancienne région;;FR-Q;Anonyme. 2003.<i> Liste d’espèces dulçaquicoles déterminantes de ZNIEFF en Haute-Normandie</i>. CSRPN  Haute-Normandie. 5 pp.;;STATUTS;VALUE
66832;66832;970642;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante";INSEED74;319830;anguilla anguilla;(Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons;Haute-Savoie;Département;;FR-74;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
434079;434079;195339;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Non déterminante;Méditerranéenne : Déterminante";INSEED73;319830;fissidens fontanus;(Bach.Pyl.) Steud., 1824;<i>Fissidens fontanus</i> (Bach.Pyl.) Steud., 1824;<i>Fissidens fontanus</i> (Bach.Pyl.) Steud., 1824;Plantae;;Equisetopsida;Dicranales;Fissidentaceae;Bryophytes;Mousses;Savoie;Département;;FR-73;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
68336;68336;194285;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED28;226349;lota lota;(Linnaeus, 1758);<i>Lota lota</i> (Linnaeus, 1758);<i>Lota lota</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Gadiformes;Lotidae;Chordés;Poissons;Eure-et-Loir;Département;;FR-28;Anonyme. 2018. <em>Liste des habitats et espèces déterminantes de la région Centre-Val de Loire</em>. DREAL Centre-Val de Loire. Fichier Excel.;http://www.centre.developpement-durable.gouv.fr/IMG/xls/tableur_des_habitats_et_especes_determinantes.xls;STATUTS;VALUE
119860;119860;197322;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED45;226349;sagittaria sagittifolia;L., 1753;<i>Sagittaria sagittifolia</i> L., 1753;<i>Sagittaria sagittifolia</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Alismataceae;Trachéophytes;Angiospermes;Loiret;Département;;FR-45;Anonyme. 2018. <em>Liste des habitats et espèces déterminantes de la région Centre-Val de Loire</em>. DREAL Centre-Val de Loire. Fichier Excel.;http://www.centre.developpement-durable.gouv.fr/IMG/xls/tableur_des_habitats_et_especes_determinantes.xls;STATUTS;VALUE
66832;66832;970642;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED78;216209;anguilla anguilla;(Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons;Yvelines;Département;;FR-78;Anonyme. 2018. <em>Liste des espèces déterminantes ZNIEFF d'Ile de France</em>. Fichier Excel.;;STATUTS;VALUE
67220;67220;190755;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Continentale - Massif central : Non déterminante;INSEED73;319830;chondrostoma nasus;(Linnaeus, 1758);<i>Chondrostoma nasus</i> (Linnaeus, 1758);<i>Chondrostoma nasus</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Savoie;Département;;FR-73;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
67606;67606;192348;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED95;216209;esox lucius;Linnaeus, 1758;<i>Esox lucius</i> Linnaeus, 1758;<i>Esox lucius</i> Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Esociformes;Esocidae;Chordés;Poissons;Val-d'Oise;Département;;FR-95;Anonyme. 2018. <em>Liste des espèces déterminantes ZNIEFF d'Ile de France</em>. Fichier Excel.;;STATUTS;VALUE
115282;115282;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER06;236455;potamogeton nodosus;Poir., 1816;<i>Potamogeton nodosus</i> Poir., 1816;<i>Potamogeton nodosus</i> Poir., 1816;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Mayotte;Région;;FR-YT;Viscardi, G., Picot, F., Boullet, V. & Barthelat, F. 2014. <em>Liste des espèces déterminantes de la Flore Vasculaire de Mayotte</em>. Fichier Excel.;;STATUTS;VALUE
67286;67286;194070;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER42;147750;leucaspius delineatus;(Heckel, 1843);<i>Leucaspius delineatus</i> (Heckel, 1843);<i>Leucaspius delineatus</i> (Heckel, 1843);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons;Alsace;Ancienne région;;FR-A;Anonyme. 2013. <em>Liste des espèces terrestres déterminantes ZNIEFF d'Alsace</em>. fichier excel.;;STATUTS;VALUE
66832;66832;970642;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED31;384182;anguilla anguilla;(Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons;Haute-Garonne;Département;;FR-31;Anonyme. 2021. <em>Liste des espèces déterminantes ZNIEFF de la région Occitanie</em>. Fichier zip.;;STATUTS;VALUE
5437;5437;433841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Non déterminante;Méditerranéenne : Déterminante";INSEED07;319830;hygroamblystegium fluviatile;(Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;Plantae;;Equisetopsida;Hypnales;Amblystegiaceae;Bryophytes;Mousses;Ardèche;Département;;FR-07;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
124407;124407;197775;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante";INSEED43;319830;sparganium emersum;Rehmann, 1871;<i>Sparganium emersum</i> Rehmann, 1871;<i>Sparganium emersum</i> Rehmann, 1871;Plantae;;Equisetopsida;Poales;Typhaceae;Trachéophytes;Angiospermes;Haute-Loire;Département;;FR-43;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
124707;124707;197864;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER23;74481;spirodela polyrhiza;(L.) Schleid., 1839;<i>Spirodela polyrhiza</i> (L.) Schleid., 1839;<i>Spirodela polyrhiza</i> (L.) Schleid., 1839;Plantae;;Equisetopsida;Alismatales;Araceae;Trachéophytes;Angiospermes;Haute-Normandie;Ancienne région;;FR-Q;Anonyme. 2013. <i>Liste des espèces déterminantes ZNIEFF de Haute-Normandie</i>. Plantes vasculaires: Collectif Botanique de Haute-Normandie et CRP/CBN de Bailleul, Milieux: Conservatoire des Sites Naturels de Haute-Normandie et naturalistes, Mycota (Champignons): J.-C. Malaval, Oiseaux: Groupe Ornithologique Normand (GONm) et Ligue de Protection des Oiseaux (LPO) de Haute-Normandie, Mammifères: Groupe Mammalogique Normand (GMN), Lépidoptères: Association Entomologique d'Evreux (AEE), Odonates: Conservatoire des Sites Naturels de Haute-Normandie et naturalistes, Orthoptères: P. Stallegger, Batraciens et Reptiles: Conservatoire des Sites Naturels de Haute-Normandie, P.-O. Cochard et naturalistes. DIREN Haute-Normandie. Fichier Excel.;;STATUTS;VALUE
434079;434079;195339;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Continentale – Plaine rhodanienne,Méditerranéenne;INSEED43;403678;fissidens fontanus;(Bach.Pyl.) Steud., 1824;<i>Fissidens fontanus</i> (Bach.Pyl.) Steud., 1824;<i>Fissidens fontanus</i> (Bach.Pyl.) Steud., 1824;Plantae;;Equisetopsida;Dicranales;Fissidentaceae;Bryophytes;Mousses;Haute-Loire;Département;;FR-43;"Legland, T., Celle, J. &amp; Pache, G. 2020 . <em>Etablissement des listes de bryophytes déterminantes des ZNIEFF de la région Auvergne-Rhône-Alpes. Zones biogéographiques alpine et continentale de la plaine rhodanienne</em>. Conservatoire botanique national Alpin, Conservatoire botanique national du Massif central. Direction Régionale de l’Environnement, de l’Aménagement et du Logement Auvergne-Rhône-Alpes. 13 pp. + annexes.";;STATUTS;VALUE
5390;5390;190841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Méditerranéenne : Déterminante";INSEED74;319830;cinclidotus riparius;(Host ex Brid.) Arn., 1827;<i>Cinclidotus riparius</i> (Host ex Brid.) Arn., 1827;<i>Cinclidotus riparius</i> (Host ex Brid.) Arn., 1827;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Haute-Savoie;Département;;FR-74;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
5437;5437;433841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Alpine,Méditerranéenne;INSEED07;403678;hygroamblystegium fluviatile;(Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;Plantae;;Equisetopsida;Hypnales;Amblystegiaceae;Bryophytes;Mousses;Ardèche;Département;;FR-07;"Legland, T., Celle, J. &amp; Pache, G. 2020 . <em>Etablissement des listes de bryophytes déterminantes des ZNIEFF de la région Auvergne-Rhône-Alpes. Zones biogéographiques alpine et continentale de la plaine rhodanienne</em>. Conservatoire botanique national Alpin, Conservatoire botanique national du Massif central. Direction Régionale de l’Environnement, de l’Aménagement et du Logement Auvergne-Rhône-Alpes. 13 pp. + annexes.";;STATUTS;VALUE
67506;67506;190975;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Continentale - Massif central : Déterminante;INSEED63;319830;cobitis taenia;Linnaeus, 1758;<i>Cobitis taenia</i> Linnaeus, 1758;<i>Cobitis taenia</i> Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Cypriniformes;Cobitidae;Chordés;Poissons;Puy-de-Dôme;Département;;FR-63;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
66832;66832;970642;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Massif central : Déterminante;INSEER84;421341;anguilla anguilla;(Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);<i>Anguilla anguilla</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons;Auvergne-Rhône-Alpes;Région;;FR-ARA;Oulès, M. (coord.) 2022. <em>Elaboration des listes d’espèces déterminantes des poissons et écrevisses en Auvergne Rhône-Alpes</em>. Association Régionale de Pêche Auvergne Rhône Alpes (ARPARA). 41 pp.;;STATUTS;VALUE
5385;5385;190841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Continentale – Massif central,Méditerranéenne;INSEED15;403678;cinclidotus danubicus;Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Cantal;Département;;FR-15;"Legland, T., Celle, J. &amp; Pache, G. 2020 . <em>Etablissement des listes de bryophytes déterminantes des ZNIEFF de la région Auvergne-Rhône-Alpes. Zones biogéographiques alpine et continentale de la plaine rhodanienne</em>. Conservatoire botanique national Alpin, Conservatoire botanique national du Massif central. Direction Régionale de l’Environnement, de l’Aménagement et du Logement Auvergne-Rhône-Alpes. 13 pp. + annexes.";;STATUTS;VALUE
5385;5385;190841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Continentale – Massif central,Méditerranéenne;INSEED42;403678;cinclidotus danubicus;Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;<i>Cinclidotus danubicus</i> Schiffn. & Baumgartner, 1906;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Loire;Département;;FR-42;"Legland, T., Celle, J. &amp; Pache, G. 2020 . <em>Etablissement des listes de bryophytes déterminantes des ZNIEFF de la région Auvergne-Rhône-Alpes. Zones biogéographiques alpine et continentale de la plaine rhodanienne</em>. Conservatoire botanique national Alpin, Conservatoire botanique national du Massif central. Direction Régionale de l’Environnement, de l’Aménagement et du Logement Auvergne-Rhône-Alpes. 13 pp. + annexes.";;STATUTS;VALUE
5390;5390;190841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Continentale – Massif central,Méditerranéenne;INSEED74;403678;cinclidotus riparius;(Host ex Brid.) Arn., 1827;<i>Cinclidotus riparius</i> (Host ex Brid.) Arn., 1827;<i>Cinclidotus riparius</i> (Host ex Brid.) Arn., 1827;Plantae;;Equisetopsida;Dicranales;Pottiaceae;Bryophytes;Mousses;Haute-Savoie;Département;;FR-74;"Legland, T., Celle, J. &amp; Pache, G. 2020 . <em>Etablissement des listes de bryophytes déterminantes des ZNIEFF de la région Auvergne-Rhône-Alpes. Zones biogéographiques alpine et continentale de la plaine rhodanienne</em>. Conservatoire botanique national Alpin, Conservatoire botanique national du Massif central. Direction Régionale de l’Environnement, de l’Aménagement et du Logement Auvergne-Rhône-Alpes. 13 pp. + annexes.";;STATUTS;VALUE
74355;74355;195233;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED64;444135;nitellopsis obtusa;(Desv.) J.Groves, 1919;<i>Nitellopsis obtusa</i> (Desv.) J.Groves, 1919;<i>Nitellopsis obtusa</i> (Desv.) J.Groves, 1919;Plantae;Charophyta;Charophyceae;Charales;Characeae;Algues;Chlorophytes et Charophytes;Pyrénées-Atlantiques;Département;;FR-64;Lafon, P. 2023. <em>Espèces déterminantes ZNIEFF de Characées en Nouvelle-Aquitaine. Méthode et liste</em>. CBN Sud-Atlantique (coord.), CBN Massif central, CBN Pyrénées et Midi-Pyrénées. 19 pp. + annexes.;;STATUTS;VALUE
5437;5437;433841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Alpine,Méditerranéenne;INSEED42;403678;hygroamblystegium fluviatile;(Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;Plantae;;Equisetopsida;Hypnales;Amblystegiaceae;Bryophytes;Mousses;Loire;Département;;FR-42;"Legland, T., Celle, J. &amp; Pache, G. 2020 . <em>Etablissement des listes de bryophytes déterminantes des ZNIEFF de la région Auvergne-Rhône-Alpes. Zones biogéographiques alpine et continentale de la plaine rhodanienne</em>. Conservatoire botanique national Alpin, Conservatoire botanique national du Massif central. Direction Régionale de l’Environnement, de l’Aménagement et du Logement Auvergne-Rhône-Alpes. 13 pp. + annexes.";;STATUTS;VALUE
5437;5437;433841;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Alpine,Méditerranéenne;INSEED74;403678;hygroamblystegium fluviatile;(Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;<i>Hygroamblystegium fluviatile</i> (Hedw.) Loeske, 1903;Plantae;;Equisetopsida;Hypnales;Amblystegiaceae;Bryophytes;Mousses;Haute-Savoie;Département;;FR-74;"Legland, T., Celle, J. &amp; Pache, G. 2020 . <em>Etablissement des listes de bryophytes déterminantes des ZNIEFF de la région Auvergne-Rhône-Alpes. Zones biogéographiques alpine et continentale de la plaine rhodanienne</em>. Conservatoire botanique national Alpin, Conservatoire botanique national du Massif central. Direction Régionale de l’Environnement, de l’Aménagement et du Logement Auvergne-Rhône-Alpes. 13 pp. + annexes.";;STATUTS;VALUE
121556;121556;197468;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED19;394554;schoenoplectus triqueter;(L.) Palla, 1888;<i>Schoenoplectus triqueter</i> (L.) Palla, 1888;<i>Schoenoplectus triqueter</i> (L.) Palla, 1888;Plantae;;Equisetopsida;Poales;Cyperaceae;Trachéophytes;Angiospermes;Corrèze;Département;;FR-19;"Abadie, J.-C., Nawrot, O., Vial, T., Caze, G. &amp; Hamdi, E. 2019. <em>Liste des espèces déterminantes ZNIEFF de la flore vasculaire de Nouvelle-Aquitaine</em>. CBN Sud-Atlantique, CBN du Massif central, CBN des Pyrénées et de Midi-Pyrénées. 108 pp. + annexes.";;STATUTS;VALUE
121556;121556;197468;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEED33;394554;schoenoplectus triqueter;(L.) Palla, 1888;<i>Schoenoplectus triqueter</i> (L.) Palla, 1888;<i>Schoenoplectus triqueter</i> (L.) Palla, 1888;Plantae;;Equisetopsida;Poales;Cyperaceae;Trachéophytes;Angiospermes;Gironde;Département;;FR-33;"Abadie, J.-C., Nawrot, O., Vial, T., Caze, G. &amp; Hamdi, E. 2019. <em>Liste des espèces déterminantes ZNIEFF de la flore vasculaire de Nouvelle-Aquitaine</em>. CBN Sud-Atlantique, CBN du Massif central, CBN des Pyrénées et de Midi-Pyrénées. 108 pp. + annexes.";;STATUTS;VALUE
69016;69016;196945;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Plaine rhodanienne : Déterminante;INSEER84;421341;pungitius pungitius;(Linnaeus, 1758);<i>Pungitius pungitius</i> (Linnaeus, 1758);<i>Pungitius pungitius</i> (Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Gasterosteiformes;Gasterosteidae;Chordés;Poissons;Auvergne-Rhône-Alpes;Région;;FR-ARA;Oulès, M. (coord.) 2022. <em>Elaboration des listes d’espèces déterminantes des poissons et écrevisses en Auvergne Rhône-Alpes</em>. Association Régionale de Pêche Auvergne Rhône Alpes (ARPARA). 41 pp.;;STATUTS;VALUE
117027;117027;197047;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;;INSEER23;74481;ranunculus fluitans;Lam., 1779;<i>Ranunculus fluitans</i> Lam., 1779;<i>Ranunculus fluitans</i> Lam., 1779;Plantae;;Equisetopsida;Ranunculales;Ranunculaceae;Trachéophytes;Angiospermes;Haute-Normandie;Ancienne région;;FR-Q;Anonyme. 2013. <i>Liste des espèces déterminantes ZNIEFF de Haute-Normandie</i>. Plantes vasculaires: Collectif Botanique de Haute-Normandie et CRP/CBN de Bailleul, Milieux: Conservatoire des Sites Naturels de Haute-Normandie et naturalistes, Mycota (Champignons): J.-C. Malaval, Oiseaux: Groupe Ornithologique Normand (GONm) et Ligue de Protection des Oiseaux (LPO) de Haute-Normandie, Mammifères: Groupe Mammalogique Normand (GMN), Lépidoptères: Association Entomologique d'Evreux (AEE), Odonates: Conservatoire des Sites Naturels de Haute-Normandie et naturalistes, Orthoptères: P. Stallegger, Batraciens et Reptiles: Conservatoire des Sites Naturels de Haute-Normandie, P.-O. Cochard et naturalistes. DIREN Haute-Normandie. Fichier Excel.;;STATUTS;VALUE
115282;115282;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . . ;INSEED62;324909;potamogeton nodosus;Poir., 1816;<i>Potamogeton nodosus</i> Poir., 1816;<i>Potamogeton nodosus</i> Poir., 1816;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Pas-de-Calais;Département;;FR-62;Desse, A. 2019. <em>Liste des plantes vasculaires (Ptéridophytes et Spermatophytes) citées dans les Hauts-de-France (02, 59, 60, 62, 80) et en Normandie orientale (27, 76). Référentiel taxonomique et référentiel des statuts des plantes vasculaires de DIGITALE</em>. Version 3.1c. Fichier Excel.;;STATUTS;VALUE
115282;115282;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante";INSEED26;319830;potamogeton nodosus;Poir., 1816;<i>Potamogeton nodosus</i> Poir., 1816;<i>Potamogeton nodosus</i> Poir., 1816;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Drôme;Département;;FR-26;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
115296;115296;196613;ZDET;ZNIEFF Déterminantes;ZNIEFF;true;Déterminante ZNIEFF;"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante";INSEED74;319830;potamogeton perfoliatus;L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;<i>Potamogeton perfoliatus</i> L., 1753;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes;Haute-Savoie;Département;;FR-74;"Anonyme, 2020. <em>Listes des espèces «&nbsp;déterminantes&nbsp;» de l’inventaire continu des ZNIEFF en Auvergne-Rhône-Alpes</em>. Fichier Excel.";;STATUTS;VALUE
