CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdListeFauFlor;LbListeFauFlor;CdTypListeFauFlor;MnTypListeFauFlor;CdTypTaxRep;MnTypTaxRep;CdAppelTaxon;NomLatinAppelTaxon;RsTaxRep;CdRqNbrTaxRep;MnemoRqNbrTaxRep;CdUniteMesure;SymUniteMesure;RefOperationPrelBio;CdProducteur;NomProducteur
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2008-06-25;GPSL#0;pre_id7238;;;1;NbrTax;2193;Perca fluviatilis;1;1;Domaine de validité;214;n;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2010-08-04;A;B1;;;1;NbrTax;312;Mystacides;1;1;Domaine de validité;0;Unité inconnue;20180130180136-HB-6812;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2015-06-18;A;B1;;;1;NbrTax;390;Procloeon;4;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6668;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2010-08-12;;L1;;;1;NbrTax;6768;Staurosirella pinnata;1;1;Domaine de validité;214;n;20180201135915-HB-15108;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2004-06-23;P2#L#0;pre_id1398;;;1;NbrTax;2133;Rutilus rutilus;3;1;Domaine de validité;214;n;Aspe1495eta2_SurfEchMc650.00_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.00_PntCEPM2.90_ProfMStaM0.80_AltM59_TAir1C4.1_TAir7C19.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2015-06-24;;L1;;;1;NbrTax;7408;Diploneis oculata;1;1;Domaine de validité;214;n;20180201135845-HB-13631;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063650;LA SEINE A ORLY 1;004;10;Diatomées benthiques;2010-08-12;;L1;;;1;NbrTax;11431;Cymbella excisa var. excisa;1;1;Domaine de validité;214;n;20180201135917-HB-15200;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2015-06-24;;L1;;;1;NbrTax;28986;Staurosira mutabilis;1;1;Domaine de validité;214;n;20180201135845-HB-13631;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2012-08-07;B;B2;;;1;NbrTax;619;Esolus;3;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6670;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2021-09-10;GPSL#0;pre_id94470;;;1;NbrTax;2125;Phoxinus phoxinus;1;1;Domaine de validité;214;n;Aspe87230eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.72_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2015-06-24;;L1;;;1;NbrTax;18274;Sellaphora radiosa;1;1;Domaine de validité;214;n;20180201135845-HB-13644;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2023-08-03;;L1;;;1;NbrTax;32665;Fallacia mitis;1;1;Domaine de validité;214;n;20240717100308-HB-578680;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2022-08-23;A;A;;;1;NbrTax;312;Mystacides;1;1;Domaine de validité;214;n;20230704161838-HB-550183;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2015-06-23;C;B3;;;1;NbrTax;892;Gammarus;658;1;Domaine de validité;0;Unité inconnue;20180130180135-HB-6801;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2020-08-11;;L1;;;1;NbrTax;8719;Melosira varians;4;1;Domaine de validité;214;n;20210630105503-HB-490853;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;13;Macroinvertébrés aquatiques;2019-07-17;B;B;;;1;NbrTax;1056;Dugesia;3;1;Domaine de validité;214;n;20201029143648-HB-475816;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;1997-05-28;A1#L#0;pre_id4624;;;1;NbrTax;2137;Tinca tinca;1;1;Domaine de validité;214;n;Aspe913eta1_1997-05-28_10:30:00_03112088;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1998-05-26;A5#L#0;pre_id4693;;;1;NbrTax;2086;Abramis brama;1;1;Domaine de validité;214;n;Aspe924eta1_1998-05-26_15:00:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3079622;LE RÉVEILLON A VILLECRESNES 2;007;27;Macrophytes;2018-08-08;F1;P1;;;3;RecTax;1124;Cladophora;1.59846547;1;Domaine de validité;243;%;20190327182054-HB-346689;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2013-07-10;A;B1;;;1;NbrTax;892;Gammarus;40;1;Domaine de validité;0;Unité inconnue;20180130180135-HB-6799;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-09-25;Camp2024-09-25;L1;;;4;BioVolTax;9634;Plagioselmis nannoplanctica;0.00328;1;Domaine de validité;536;mm3/L;20250618165003-HB-600989;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2023-08-03;C';C';;;1;NbrTax;32503;Chelicorophium;2;1;Domaine de validité;214;n;20240717112011-HB-578735;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2021-06-22;;L1;;;4;BioVolTax;8719;Melosira varians;0.007192;1;Domaine de validité;536;mm3/L;20220823100212-HB-526413;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2016-08-11;C';B4;;;1;NbrTax;908;Glossiphoniidae;3;1;Domaine de validité;0;Unité inconnue;20180228165834-HB-20175;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2019-08-09;A;A;;;1;NbrTax;363;Baetidae;1;1;Domaine de validité;214;n;20201029143653-HB-475858;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2012-08-07;A;B1;;;1;NbrTax;3111;Nemathelmintha;1;4;Pres. ou Abs. ou NQ/ND;0;Unité inconnue;20180130180112-HB-6665;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2020-08-14;A;A;;;1;NbrTax;619;Esolus;6;1;Domaine de validité;214;n;20210908103329-HB-498337;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2023-08-03;;L1;;;1;NbrTax;43146;Sellaphora nigri;23;1;Domaine de validité;214;n;20240717100315-HB-578682;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2012-06-27;;L1;;;1;NbrTax;7101;Amphora copulata;6;1;Domaine de validité;214;n;20180201135915-HB-15110;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-10-21;Camp2024-10-21;L1;;;4;BioVolTax;7254;Cymatopleura solea var. apiculata;0.00173;1;Domaine de validité;536;mm3/L;20250618165004-HB-600991;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2023-08-01;C;C;;;1;NbrTax;3159;Mermithoidea;1;1;Domaine de validité;214;n;20240717112047-HB-578743;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;003;13;Macroinvertébrés aquatiques;2010-06-09;B;B2;;;1;NbrTax;518;Haliplus;1;1;Domaine de validité;0;Unité inconnue;20180130180137-HB-6816;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2019-07-31;C;C';;;1;NbrTax;3127;Cladocera;1;1;Domaine de validité;214;n;20201029143652-HB-475848;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1995-09-14;P1#L#0;pre_id871;;;1;NbrTax;2193;Perca fluviatilis;29;1;Domaine de validité;214;n;Aspe883eta1_1995-09-14_10:30:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2021-09-27;;L1;;;4;BioVolTax;34957;Spermatozopsis similis;0.002472;1;Domaine de validité;536;mm3/L;20220823100214-HB-526419;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2018-07-20;;03079622;;;1;NbrTax;43682;Discostella pseudostelligera;11;1;Domaine de validité;214;n;20190327180827-HB-346454;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2016-08-17;C';B4;;;1;NbrTax;618;Elmis;1;1;Domaine de validité;0;Unité inconnue;20180228165837-HB-20278;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;003;13;Macroinvertébrés aquatiques;2010-06-09;B;B2;;;1;NbrTax;696;Libellulidae;1;1;Domaine de validité;0;Unité inconnue;20180130180137-HB-6816;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1998-09-15;A4#L#0;pre_id4777;;;1;NbrTax;2090;Alburnus alburnus;11;1;Domaine de validité;214;n;Aspe938eta1_1998-09-15_10:00:00_03112480;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2022-06-29;A;A;;;1;NbrTax;23202;Limnomysis;3;1;Domaine de validité;214;n;20230704161837-HB-550178;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2021-06-15;;L1;;;1;NbrTax;9034;Nitzschia sociabilis;9;1;Domaine de validité;214;n;20220627161508-HB-518472;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2019-08-08;A;A;;;1;NbrTax;3159;Mermithoidea;1;1;Domaine de validité;214;n;20201029143652-HB-475853;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2024-06-17;;L1;;;1;NbrTax;44420;Luticola goeppertiana;4;1;Domaine de validité;214;n;20250619164105-HB-601321;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2015-06-18;B;B2;;;1;NbrTax;679;Gomphus;1;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6668;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-05-14;Camp2024-05-14;L1;;;4;BioVolTax;9467;Surirella brebissonii;0.00642;1;Domaine de validité;536;mm3/L;20250618164958-HB-600981;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;007;27;Macrophytes;2016-08-11;FU;P1;;;3;RecTax;1655;Potamogeton pectinatus;0.094;1;Domaine de validité;243;%;20180228170041-HB-20793;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2023-08-03;;L1;;;1;NbrTax;13698;Fallacia pygmaea;1;1;Domaine de validité;214;n;20240717100315-HB-578682;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2011-07-06;;L1;;;1;NbrTax;14458;Kolbesia gessneri;8;1;Domaine de validité;214;n;20180201135947-HB-16467;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3112348;LA MARNE A BONNEUIL-SUR-MARNE 1;005;4;Poissons;2007-06-28;GPSL#0;pre_id7185;;;1;NbrTax;2193;Perca fluviatilis;29;1;Domaine de validité;214;n;Aspe1779eta2_SurfEchMc1250.00_SBVDKmc12600.00_DSrcKm505.00_LarMEauM70.00_PntCEPM0.10_ProfMStaM3.40_AltM31_TAir1C4.6_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2016-08-17;;L1;;;1;NbrTax;7588;Fallacia subhamulata;1;1;Domaine de validité;214;n;20180228165202-HB-19495;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;2006-06-20;GPSL#0;pre_id7043;;;1;NbrTax;2238;Silurus glanis;2;1;Domaine de validité;214;n;Aspe1632eta2_SurfEchMc1250.00_SBVDKmc12600.00_DSrcKm500.00_LarMEauM80.00_PntCEPM0.10_ProfMStaM2.00_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2021-09-27;;L1;;;4;BioVolTax;31930;Desmodesmus armatus;0;1;Domaine de validité;536;mm3/L;20220823100214-HB-526419;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2012-08-07;B;B2;;;1;NbrTax;5097;Jaera;48;1;Domaine de validité;0;Unité inconnue;20180130180353-HB-7458;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2015-06-23;;L1;;;1;NbrTax;8393;Planothidium frequentissimum;1;1;Domaine de validité;214;n;20180201135947-HB-16471;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2021-06-15;;L1;;;1;NbrTax;8420;Rhoicosphenia abbreviata;8;1;Domaine de validité;214;n;20220627161508-HB-518472;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3079622;LE RÉVEILLON A VILLECRESNES 2;007;27;Macrophytes;2024-08-26;F1;F2;;;3;RecTax;8714;Melosira;3.003003;1;Domaine de validité;243;%;20250618181044-HB-601149;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2010-09-01;B;B2;;;1;NbrTax;807;Chironomidae;26;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6664;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3080660;LA SEINE A ALFORTVILLE 3;004;10;Diatomées benthiques;2018-07-18;;03080660;;;1;NbrTax;8891;Nitzschia fonticola;4;1;Domaine de validité;214;n;20190327180827-HB-346457;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079097;L'YERRES A PERIGNY 1;005;4;Poissons;2001-08-28;A2#L#0;pre_id5043;;;1;NbrTax;31041;Squalius cephalus;35;1;Domaine de validité;214;n;Aspe982eta1_2001-08-28_10:00:00_03079097;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2021-09-22;A;A;;;1;NbrTax;4202;Dikerogammarus;19;1;Domaine de validité;214;n;20220818095901-HB-524912;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2022-08-04;A;A;;;1;NbrTax;312;Mystacides;2;1;Domaine de validité;214;n;20230704161833-HB-550152;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2017-08-16;B;B2;;;1;NbrTax;19280;Physella;14;1;Domaine de validité;0;Unité inconnue;20190205185848-HB-30584;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2017-07-20;P1#L#0;pre_id12439;;;1;NbrTax;2131;Rhodeus amarus;115;1;Domaine de validité;214;n;Aspe4868eta1_2017-07-20_09:45:00_03079622;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2015-06-23;C;B3;;;1;NbrTax;1074;Dendrocoelum lacteum;1;1;Domaine de validité;0;Unité inconnue;20180130180135-HB-6801;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2012-06-27;;L1;;;1;NbrTax;9029;Nitzschia sigmoidea;2;1;Domaine de validité;214;n;20180201135901-HB-14498;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3112480;LA MARNE A CHARENTON-LE-PONT 2;007;27;Macrophytes;2022-08-24;F1;F2;;;3;RecTax;1134;Oedogonium;0.0375;1;Domaine de validité;243;%;20230703214827-HB-549854;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;2000-04-20;A1#L#0;pre_id4906;;;1;NbrTax;2113;Gobio gobio;1;1;Domaine de validité;214;n;Aspe958eta1_2000-04-20_10:00:00_03112088;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2011-09-07;A;B1;;;1;NbrTax;807;Chironomidae;808;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6663;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2010-08-04;C;B3;;;1;NbrTax;3127;Cladocera;1;4;Pres. ou Abs. ou NQ/ND;0;Unité inconnue;20180130180354-HB-7460;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2017-08-16;A;B1;;;1;NbrTax;994;Bithynia;5;1;Domaine de validité;0;Unité inconnue;20190205185848-HB-30584;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2012-08-08;C;B3;;;1;NbrTax;658;Coenagrionidae;1;1;Domaine de validité;0;Unité inconnue;20180130180354-HB-7462;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2019-07-31;B;B;;;1;NbrTax;807;Chironomidae;128;1;Domaine de validité;214;n;20201029143652-HB-475848;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2013-07-11;;L1;;;1;NbrTax;8656;Discostella pseudostelligera;8;1;Domaine de validité;214;n;20180201135915-HB-15111;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2020-08-14;;C;;;1;NbrTax;249;Ecnomus;1;1;Domaine de validité;214;n;20210908103329-HB-498337;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2022-06-29;A;A;;;1;NbrTax;970;Viviparus;1;1;Domaine de validité;214;n;20230704161837-HB-550178;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2015-06-17;C';B4;;;1;NbrTax;457;Caenis;3;1;Domaine de validité;0;Unité inconnue;20180130180355-HB-7465;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2022-08-23;;L1;;;1;NbrTax;8934;Nitzschia inconspicua;2;1;Domaine de validité;214;n;20230703214614-HB-549776;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2023-08-03;;L1;;;1;NbrTax;37239;Platessa bahlsii;1;1;Domaine de validité;214;n;20240717100308-HB-578680;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2011-07-15;;L1;;;1;NbrTax;7881;Navicula cryptotenella;20;1;Domaine de validité;214;n;20180201135902-HB-14520;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2023-08-03;B;B;;;1;NbrTax;9794;Baetis lato sensu;1;1;Domaine de validité;214;n;20240717112011-HB-578735;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2014-08-13;;L1;;;1;NbrTax;8600;Cyclostephanos invisitatus;1;1;Domaine de validité;214;n;20180201135915-HB-15112;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-09-25;Camp2024-09-25;L1;;;4;BioVolTax;9533;Fragilaria;0.00029;1;Domaine de validité;536;mm3/L;20250618165003-HB-600989;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2011-07-06;;L1;;;1;NbrTax;8420;Rhoicosphenia abbreviata;39;1;Domaine de validité;214;n;20180201135947-HB-16467;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;13;Macroinvertébrés aquatiques;2023-08-22;C;C;;;1;NbrTax;1056;Dugesia;1;1;Domaine de validité;214;n;20240717112607-HB-578772;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2014-07-15;A;B1;;;1;NbrTax;4202;Dikerogammarus;38;1;Domaine de validité;0;Unité inconnue;20180130180354-HB-7464;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-09-25;Camp2024-09-25;L1;;;4;BioVolTax;9470;Amphora;0.00555;1;Domaine de validité;536;mm3/L;20250618165003-HB-600989;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2020-08-13;C;C';;;1;NbrTax;3127;Cladocera;1;1;Domaine de validité;214;n;20210908103329-HB-498346;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
