CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdListeFauFlor;LbListeFauFlor;CdTypListeFauFlor;MnTypListeFauFlor;CdTypTaxRep;MnTypTaxRep;CdAppelTaxon;NomLatinAppelTaxon;RsTaxRep;CdRqNbrTaxRep;MnemoRqNbrTaxRep;CdUniteMesure;SymUniteMesure;RefOperationPrelBio;CdProducteur;NomProducteur;CD_NOM;CD_REF;CD_SUP;CD_TYPE_STATUT;LB_TYPE_STATUT;REGROUPEMENT_TYPE;CODE_STATUT;LABEL_STATUT;CD_SIG;LB_AUTEUR;REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;GROUP1_INPN;GROUP2_INPN
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2022-06-16;B;B;;;1;NbrTax;1051;corbicula;264;1;Domaine de validité;214;n;20230704161837-HB-550177;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2021-09-02;B;B;;;1;NbrTax;1009;planorbidae;2;1;Domaine de validité;214;n;20220809121435-HB-523638;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2020-08-14;A;A;;;1;NbrTax;5097;jaera;96;1;Domaine de validité;214;n;20210908103329-HB-498337;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2010-08-04;C;B3;;;1;NbrTax;363;baetidae;2;1;Domaine de validité;0;Unité inconnue;20180130180354-HB-7460;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2010-10-28;P2#L#0;pre_id1210;;;1;NbrTax;2135;scardinius erythrophthalmus;1;1;Domaine de validité;214;n;Aspe2160eta2_SurfEchMc572.00_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.20_PntCEPM2.90_ProfMStaM0.55_AltM59_TAir1C4.1_TAir7C19.8;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67466;67466;197416;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;INSEER84;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2018-07-19;;03063000;;;1;NbrTax;8111;navicula recens;5;1;Domaine de validité;214;n;20190327180826-HB-346433;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2013-08-01;C;B3;;;1;NbrTax;241;lype;1;1;Domaine de validité;0;Unité inconnue;20180130180354-HB-7463;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2017-07-08;A;B1;;;1;NbrTax;1044;sphaerium;11;1;Domaine de validité;0;Unité inconnue;20180629100752-HB-28629;0;Interlocuteur inconnu;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2020-08-14;C;C';;;1;NbrTax;4202;dikerogammarus;148;1;Domaine de validité;214;n;20210908103329-HB-498337;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2004-06-15;A7#L#0;pre_id6779;;;1;NbrTax;31041;squalius cephalus;2;1;Domaine de validité;214;n;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67310;67310;200261;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;INSEER84;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2015-06-24;;L1;;;1;NbrTax;28986;staurosira mutabilis;1;1;Domaine de validité;214;n;20180201135845-HB-13644;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2010-08-05;B;B2;;;1;NbrTax;249;ecnomus;2;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6669;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2019-07-31;;20190306300001;;;1;NbrTax;7225;cocconeis neothumensis;1;1;Domaine de validité;214;n;20201028101225-HB-474974;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2013-07-31;C;B3;;;1;NbrTax;1028;ancylus;344;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6666;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1994-09-21;P1#L#0;pre_id810;;;1;NbrTax;2135;scardinius erythrophthalmus;3;1;Domaine de validité;214;n;Aspe864eta1_1994-09-21_15:20:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67466;67466;197416;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;INSEER84;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2012-08-07;C;B3;;;1;NbrTax;249;ecnomus;5;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6670;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3080660;LA SEINE A ALFORTVILLE 3;003;13;Macroinvertébrés aquatiques;2011-07-11;A;B1;;;1;NbrTax;1089;nematoda;1;4;Pres. ou Abs. ou NQ/ND;0;Unité inconnue;20180130180136-HB-6813;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2020-08-14;;C;;;1;NbrTax;1051;corbicula;42;1;Domaine de validité;214;n;20210908103329-HB-498337;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;004;10;Diatomées benthiques;2024-08-29;;L1;;;1;NbrTax;7626;gomphonema angustatum;26;1;Domaine de validité;214;n;20250619164059-HB-601312;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2014-08-13;;L1;;;1;NbrTax;6679;fragilaria gracilis;1;1;Domaine de validité;214;n;20180201135915-HB-15112;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1999-04-27;A6#L#0;pre_id4816;;;1;NbrTax;31041;squalius cephalus;7;1;Domaine de validité;214;n;Aspe944eta1_1999-04-27_14:00:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67310;67310;200261;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;INSEER84;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2024-06-18;B;B;;;1;NbrTax;200;hydroptila;1;1;Domaine de validité;214;n;20250619155223-HB-601173;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2022-08-23;C;C';;;1;NbrTax;4226;hypania;11;1;Domaine de validité;214;n;20230704161839-HB-550190;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2013-07-11;;L1;;;1;NbrTax;8206;navicula veneta;6;1;Domaine de validité;214;n;20180201135915-HB-15111;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2010-09-01;C;B3;;;1;NbrTax;978;potamopyrgus;5;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6664;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2016-07-21;B;B2;;;1;NbrTax;212;hydropsyche;22;1;Domaine de validité;0;Unité inconnue;20180228165842-HB-20485;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;004;10;Diatomées benthiques;2024-08-29;;L1;;;1;NbrTax;27925;navicula lacuum;2;1;Domaine de validité;214;n;20250619164059-HB-601312;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;2020-08-27;C;C;;;1;NbrTax;1051;corbicula;93;1;Domaine de validité;214;n;20210908103329-HB-498345;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;2008-07-09;GPSL#0;pre_id7249;;;1;NbrTax;2086;abramis brama;2;1;Domaine de validité;214;n;Aspe1912eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67074;67074;188673;LRE;Liste rouge européenne;Liste rouge;LC;Préoccupation mineure;EUROPE;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2023-08-22;;L1;;;1;NbrTax;8914;nitzschia gracilis;2;1;Domaine de validité;214;n;20240717100356-HB-578696;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2014-08-28;GPCL#0;pre_id12584;;;1;NbrTax;2085;abramis;1;1;Domaine de validité;214;n;Aspe4870eta1_2014-08-28_14:40:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;007;27;Macrophytes;2017-08-17;FU;P1;;;3;RecTax;1791;mentha aquatica;0.02688172;1;Domaine de validité;243;%;20190205190125-HB-30679;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;108027;108027;194615;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;L., 1753;Plantae;;Equisetopsida;Lamiales;Lamiaceae;Trachéophytes;Angiospermes
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2011-09-07;C;B3;;;1;NbrTax;249;ecnomus;118;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6663;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2019-08-09;C;C';;;1;NbrTax;457;caenis;2;1;Domaine de validité;214;n;20201029143653-HB-475858;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2014-08-13;;L1;;;1;NbrTax;9804;nitzschia;2;1;Domaine de validité;214;n;20180201135901-HB-14500;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2011-07-19;;L1;;;1;NbrTax;6648;fragilaria brevistriata;7;1;Domaine de validité;214;n;20180201135915-HB-15109;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2016-08-11;;L1;;;1;NbrTax;8491;surirella brebissonii var. brebissonii;1;1;Domaine de validité;214;n;20180228165200-HB-19385;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1998-09-03;A7#L#0;pre_id4741;;;1;NbrTax;2096;barbus barbus;1;1;Domaine de validité;214;n;Aspe931eta1_1998-09-03_14:00:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67143;67143;189750;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Cyprinidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2017-08-17;A;B1;;;1;NbrTax;5097;jaera;3;1;Domaine de validité;0;Unité inconnue;20190205185832-HB-30569;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-07-08;Camp2024-07-08;L1;;;4;BioVolTax;31903;chrysochromulina parva;0.00019;1;Domaine de validité;536;mm3/L;20250618165000-HB-600985;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2021-08-02;;L1;;;4;BioVolTax;6016;chlamydomonas;0.001595;1;Domaine de validité;536;mm3/L;20220823100212-HB-526415;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2016-07-21;C;B3;;;1;NbrTax;224;cyrnus;11;1;Domaine de validité;0;Unité inconnue;20180228165842-HB-20485;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2011-09-07;A;B1;;;1;NbrTax;457;caenis;68;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6663;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2013-07-11;;L1;;;1;NbrTax;16490;nitzschia solgensis;1;1;Domaine de validité;214;n;20180201135915-HB-15111;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3079097;L'YERRES A PERIGNY 1;005;4;Poissons;2002-06-03;A13#L#0;pre_id5041;;;1;NbrTax;2038;anguilla anguilla;1;1;Domaine de validité;214;n;Aspe981eta1_2002-06-03_14:30:00_03079097;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);66832;66832;970642;LRR;Liste rouge régionale;Liste rouge;VU;Vulnérable;INSEER24;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Anguilliformes;Anguillidae;Chordés;Poissons
3112480;LA MARNE A CHARENTON-LE-PONT 2;007;27;Macrophytes;2024-06-17;F1;F2;;;3;RecTax;1655;potamogeton pectinatus;2.5;1;Domaine de validité;243;%;20250618181056-HB-601160;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;115295;717574;;LRR;Liste rouge régionale;Liste rouge;CR*;On ne sait pas si l'espèce n'est pas éteinte ou disparue;INSEER74;L., 1753;Plantae;;Equisetopsida;Alismatales;Potamogetonaceae;Trachéophytes;Angiospermes
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2012-08-07;C;B3;;;1;NbrTax;1004;radix;1;1;Domaine de validité;0;Unité inconnue;20180130180112-HB-6665;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2024-09-25;Camp2024-09-25;L1;;;4;BioVolTax;31930;desmodesmus armatus;0.00348;1;Domaine de validité;536;mm3/L;20250618165003-HB-600989;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1998-05-28;A4#L#0;pre_id4764;;;1;NbrTax;2133;rutilus rutilus;5;1;Domaine de validité;214;n;Aspe935eta1_1998-05-28_10:00:00_03112430;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67422;67422;197298;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2019-08-09;;20190311248001;;;1;NbrTax;8384;placoneis clementioides;1;1;Domaine de validité;214;n;20201028101227-HB-474997;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;1995-04-13;P1#L#0;pre_id648;;;1;NbrTax;2133;rutilus rutilus;57;1;Domaine de validité;214;n;Aspe879eta1_1995-04-13_14:00:00_03079622;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67422;67422;197298;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-08-10;;L1;;;4;BioVolTax;31959;dolichospermum planctonicum;0;1;Domaine de validité;536;mm3/L;20220104120756-HB-505755;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2018-07-19;;03063000;;;1;NbrTax;43146;sellaphora nigri;40;1;Domaine de validité;214;n;20190327180826-HB-346433;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1998-05-27;A1#L#0;pre_id4723;;;1;NbrTax;2193;perca fluviatilis;4;1;Domaine de validité;214;n;Aspe929eta1_1998-05-27_10:30:00_03112480;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);69350;69350;195954;LRM;Liste rouge mondiale;Liste rouge;LC;Préoccupation mineure;WORLD;Linnaeus, 1758;Animalia;Chordata;Actinopterygii;Perciformes;Percidae;Chordés;Poissons
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1998-09-03;A6#L#0;pre_id4740;;;1;NbrTax;31041;squalius cephalus;22;1;Domaine de validité;214;n;Aspe931eta1_1998-09-03_14:00:00_03063000;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67310;67310;200261;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;INSEER84;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2013-07-10;;L1;;;1;NbrTax;14458;kolbesia gessneri;5;1;Domaine de validité;214;n;20180201135947-HB-16469;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2019-08-09;;20190311248001;;;1;NbrTax;8420;rhoicosphenia abbreviata;1;1;Domaine de validité;214;n;20201028101227-HB-474997;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2017-07-08;A;B1;;;1;NbrTax;753;tipulidae;1;1;Domaine de validité;0;Unité inconnue;20180629100752-HB-28629;0;Interlocuteur inconnu;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;003;13;Macroinvertébrés aquatiques;2010-07-21;C;B3;;;1;NbrTax;212;hydropsyche;11;1;Domaine de validité;0;Unité inconnue;20180130180135-HB-6797;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;003;13;Macroinvertébrés aquatiques;2021-09-21;C;C;;;1;NbrTax;1044;sphaerium;1;1;Domaine de validité;214;n;20220818095859-HB-524902;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063650;LA SEINE A ORLY 1;003;13;Macroinvertébrés aquatiques;2022-06-29;A;A;;;1;NbrTax;312;mystacides;1;1;Domaine de validité;214;n;20230704161837-HB-550178;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2016-08-11;;L1;;;1;NbrTax;16490;nitzschia solgensis;3;1;Domaine de validité;214;n;20180228165200-HB-19385;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2017-08-16;C';B4;;;1;NbrTax;978;potamopyrgus;548;1;Domaine de validité;0;Unité inconnue;20190205185848-HB-30584;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2015-06-23;;L1;;;1;NbrTax;8599;cyclostephanos dubius;5;1;Domaine de validité;214;n;20180201135947-HB-16471;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2004-06-15;A4#L#0;pre_id6776;;;1;NbrTax;2135;scardinius erythrophthalmus;1;1;Domaine de validité;214;n;Aspe1478eta2_SurfEchMc1347.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM150.00_PntCEPM0.10_ProfMStaM3.65_AltM29_TAir1C4.5_TAir7C20.4;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);67466;67466;197416;LRR;Liste rouge régionale;Liste rouge;LC;Préoccupation mineure;INSEER84;(Linnaeus, 1758);Animalia;Chordata;Actinopterygii;Cypriniformes;Leuciscidae;Chordés;Poissons
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;2020-08-13;;C;;;1;NbrTax;5097;jaera;352;1;Domaine de validité;214;n;20210908103329-HB-498346;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;;;;;;;;;;;;;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2025-09-02;GPSL#0;pre_id104708;;;1;NbrTax;68137;faxonius limosus;3;1;Domaine de validité;214;n;Aspe95656eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM72.0_PntCEPM0.1_ProfMStaM3.27_AltM35_TAir1C4.5_TAir7C20.3;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);853999;853999;853998;REGLII;Interdiction d'introduction;Réglementation;GFEAJ;Régulation de l'introduction et de la propagation des espèces animales exotiques envahissantes sur le territoire de la Guyane : Annexe 1;TER973;(Rafinesque, 1817);Animalia;Arthropoda;Malacostraca;Decapoda;Cambaridae;Arthropodes;Crustacés
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2013-06-20;;L1;;;1;NbrTax;14125;gomphosphenia lingulatiformis;3;1;Domaine de validité;214;n;20180201135902-HB-14522;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
3081016;La Bièvre à Fresnes 3;004;10;Diatomées benthiques;2010-08-31;;L1;;;1;NbrTax;14458;kolbesia gessneri;13;1;Domaine de validité;214;n;20180221093413-HB-19172;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;;;;;;;;;;;;;;;
